,303,2024,7.92,35924,0
,368,2024,0.0000,35924,1
,302,2024,6.26,35924,0
,367,2024,0.0168,35924,1
,305,2024,8.90,35924,0
,366,2024,0.0000,35924,1
,304,2024,0.00,35924,0
,365,2024,0.0000,35924,1
