,303,2024,7.19,109864718,0
,368,2024,0.0087,115464355,1
,302,2024,6.64,109864718,0
,367,2024,0.0226,115464355,1
,305,2024,7.22,109864718,0
,366,2024,0.0160,115464355,1
,304,2024,6.90,5599637,0
,365,2024,0.0008,115464355,1
